event_id,timestamp,control_id,domain,system,parameter,baseline_value,current_value,drift_detected,severity,action,changed_by,change_source,approval_status,environment,maintenance_window
EVT-000331,2026-06-20T22:49:10Z,CTRL-SRV-012,Endpoint,Windows Server,defender_enabled,Running,Running,False,NONE,modification,admin_015,maintenance,approved,testing,True
EVT-000034,2026-06-21T10:24:31Z,CTRL-IAM-023,Identity,Microsoft Entra ID,mfa_enabled,Required,Disabled,True,CRITICAL,modification,admin_001,manual,pending,development,False
EVT-000525,2026-06-21T11:13:36Z,CTRL-IAM-010,Identity,AWS IAM,access_key_rotation,90 days,90 days,False,NONE,modification,admin_031,maintenance,approved,staging,True
EVT-000378,2026-06-21T14:32:26Z,CTRL-LOG-001,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_026,maintenance,approved,production,True
EVT-000111,2026-06-21T18:38:26Z,CTRL-IAM-015,Identity,AWS IAM,least_privilege,Enforced,Disabled,True,CRITICAL,modification,admin_041,change_request,approved,development,False
EVT-000995,2026-06-21T20:02:56Z,CTRL-SRV-020,Endpoint,Linux Server,auditd_enabled,Running,Running,False,NONE,modification,admin_012,manual,approved,testing,False
EVT-000403,2026-06-21T22:46:39Z,CTRL-LOG-018,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_034,change_request,approved,staging,True
EVT-000581,2026-06-22T07:33:22Z,CTRL-LOG-028,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_006,change_request,approved,testing,True
EVT-000633,2026-06-22T08:42:54Z,CTRL-NET-009,Network,Cisco Firewall,firewall_logging,Enabled,Enabled,False,NONE,modification,admin_027,change_request,approved,production,True
EVT-000592,2026-06-22T16:57:56Z,CTRL-CLD-017,Cloud,AWS EC2,ebs_encryption,AES256,AES256,False,NONE,modification,admin_032,maintenance,approved,production,True
EVT-000963,2026-06-23T17:04:05Z,CTRL-LOG-026,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_037,maintenance,approved,staging,True
EVT-000256,2026-06-24T08:11:53Z,CTRL-SRV-015,Endpoint,Windows Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_045,change_request,approved,development,True
EVT-000113,2026-06-24T09:01:44Z,CTRL-IAM-018,Identity,Microsoft Entra ID,conditional_access,Enabled,Disabled,True,CRITICAL,modification,admin_001,manual,approved,staging,False
EVT-000117,2026-06-24T11:50:33Z,CTRL-NET-014,Network,Cisco Firewall,ssh_access,Restricted,Open,True,HIGH,modification,admin_041,manual,approved,staging,False
EVT-000920,2026-06-24T14:07:48Z,CTRL-NET-025,Network,Palo Alto Firewall,logging_enabled,Enabled,Enabled,False,NONE,modification,admin_041,manual,approved,production,False
EVT-000297,2026-06-24T16:47:22Z,CTRL-IAM-017,Identity,Microsoft Entra ID,conditional_access,Enabled,Enabled,False,NONE,modification,admin_046,maintenance,approved,production,True
EVT-000115,2026-06-24T17:37:42Z,CTRL-SRV-007,Endpoint,Windows Server,windows_firewall,Enabled,Disabled,True,HIGH,modification,admin_038,manual,pending,development,False
EVT-000550,2026-06-24T21:20:12Z,CTRL-CLD-022,Cloud,AWS EC2,instance_metadata_v2,Required,Required,False,NONE,modification,admin_045,maintenance,approved,staging,True
EVT-000774,2026-06-25T08:49:36Z,CTRL-CLD-016,Cloud,AWS S3,access_logging,Enabled,Enabled,False,NONE,rollback,admin_033,change_request,expired,testing,False
EVT-000322,2026-06-25T13:12:52Z,CTRL-LOG-025,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_025,change_request,approved,production,True
EVT-000546,2026-06-25T13:45:34Z,CTRL-IAM-016,Identity,AWS IAM,least_privilege,Enforced,Enforced,False,NONE,modification,admin_016,change_request,approved,testing,True
EVT-000515,2026-06-25T14:26:38Z,CTRL-SRV-026,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_005,change_request,approved,staging,True
EVT-000420,2026-06-25T15:32:25Z,CTRL-LOG-004,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_034,change_request,approved,testing,True
EVT-000190,2026-06-26T00:01:27Z,CTRL-LOG-023,Cloud,Azure Monitor,metrics_collection,Enabled,Reduced,True,LOW,modification,admin_032,change_request,approved,development,False
EVT-000940,2026-06-26T03:56:51Z,CTRL-CLD-019,Cloud,AWS EC2,ebs_encryption,AES256,AES256,False,NONE,modification,admin_001,change_request,approved,development,True
EVT-000824,2026-06-26T05:11:35Z,CTRL-NET-003,Network,Cisco Firewall,port_443,Allow,Deny,True,MEDIUM,rollback,admin_010,manual,expired,development,False
EVT-000714,2026-06-26T08:20:13Z,CTRL-LOG-027,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_023,maintenance,approved,development,True
EVT-000223,2026-06-26T11:07:29Z,CTRL-CLD-015,Cloud,AWS S3,access_logging,Enabled,Disabled,True,HIGH,modification,admin_018,maintenance,approved,development,False
EVT-000562,2026-06-26T12:38:22Z,CTRL-SRV-021,Endpoint,Linux Server,selinux,Enforcing,Enforcing,False,NONE,modification,admin_026,change_request,approved,production,True
EVT-000730,2026-06-26T13:35:13Z,CTRL-NET-017,Network,Palo Alto Firewall,threat_prevention,Enabled,Enabled,False,NONE,modification,admin_043,maintenance,approved,production,True
EVT-000690,2026-06-26T16:14:41Z,CTRL-CLD-024,Cloud,AWS EC2,instance_metadata_v2,Required,Required,False,NONE,modification,admin_024,change_request,approved,testing,True
EVT-000495,2026-06-26T17:35:49Z,CTRL-LOG-021,Cloud,Azure Monitor,metrics_collection,Enabled,Enabled,False,NONE,modification,admin_047,maintenance,approved,production,True
EVT-000250,2026-06-26T17:38:41Z,CTRL-CLD-026,Cloud,AWS EC2,monitoring_enabled,Enabled,Disabled,True,MEDIUM,modification,admin_020,change_request,approved,staging,True
EVT-000702,2026-06-26T17:41:59Z,CTRL-LOG-009,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_022,maintenance,approved,production,True
EVT-000260,2026-06-26T19:07:17Z,CTRL-NET-021,Network,Palo Alto Firewall,url_filtering,Enabled,Disabled,True,MEDIUM,modification,admin_031,maintenance,approved,production,False
EVT-000209,2026-06-27T11:22:23Z,CTRL-IAM-010,Identity,AWS IAM,access_key_rotation,90 days,Never,True,MEDIUM,modification,admin_020,change_request,approved,staging,False
EVT-000254,2026-06-27T12:59:37Z,CTRL-SRV-016,Endpoint,Windows Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_030,change_request,approved,testing,True
EVT-000166,2026-06-27T13:57:08Z,CTRL-LOG-023,Cloud,Azure Monitor,metrics_collection,Enabled,Reduced,True,LOW,modification,admin_050,maintenance,approved,development,True
EVT-000429,2026-06-27T16:55:23Z,CTRL-SRV-029,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_045,change_request,approved,production,True
EVT-000185,2026-06-27T19:51:27Z,CTRL-CLD-011,Cloud,AWS S3,versioning,Enabled,Disabled,True,MEDIUM,modification,admin_021,maintenance,approved,development,True
EVT-000684,2026-06-28T09:29:49Z,CTRL-NET-001,Network,Cisco Firewall,port_443,Allow,Allow,False,NONE,modification,admin_045,maintenance,approved,production,True
EVT-000549,2026-06-28T11:59:50Z,CTRL-NET-020,Network,Palo Alto Firewall,threat_prevention,Enabled,Enabled,False,NONE,modification,admin_050,change_request,approved,testing,True
EVT-000959,2026-06-28T16:08:41Z,CTRL-NET-006,Network,Cisco Firewall,port_8080,Deny,Deny,False,NONE,modification,admin_029,emergency,approved,staging,True
EVT-000677,2026-06-28T17:52:13Z,CTRL-IAM-006,Identity,AWS IAM,password_policy,Strong (Min14Chars),Strong (Min14Chars),False,NONE,modification,admin_046,maintenance,approved,staging,True
EVT-000497,2026-06-28T20:27:03Z,CTRL-CLD-007,Cloud,AWS S3,bucket_encryption,AES256,AES256,False,NONE,modification,admin_014,maintenance,approved,development,True
EVT-000952,2026-06-28T21:10:27Z,CTRL-NET-010,Network,Cisco Firewall,firewall_logging,Enabled,Enabled,False,NONE,modification,admin_045,maintenance,approved,staging,False
EVT-000384,2026-06-29T11:26:12Z,CTRL-LOG-009,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_004,maintenance,approved,production,True
EVT-000708,2026-06-29T11:39:06Z,CTRL-CLD-013,Cloud,AWS S3,access_logging,Enabled,Enabled,False,NONE,modification,admin_041,maintenance,approved,production,True
EVT-000157,2026-06-30T11:26:04Z,CTRL-SRV-023,Endpoint,Linux Server,selinux,Enforcing,Permissive,True,HIGH,modification,admin_022,change_request,pending,development,False
EVT-000578,2026-06-30T13:54:50Z,CTRL-IAM-016,Identity,AWS IAM,least_privilege,Enforced,Enforced,False,NONE,modification,admin_046,change_request,approved,testing,True
EVT-000897,2026-06-30T16:21:40Z,CTRL-LOG-004,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_016,maintenance,approved,testing,True
EVT-000301,2026-06-30T16:58:43Z,CTRL-CLD-004,Cloud,AWS S3,public_access,Disabled,Disabled,False,NONE,modification,admin_020,maintenance,approved,testing,True
EVT-000440,2026-06-30T17:12:24Z,CTRL-SRV-020,Endpoint,Linux Server,auditd_enabled,Running,Running,False,NONE,modification,admin_037,maintenance,approved,testing,True
